roll_enabled,min_actual_leverage,profit_trigger,max_rolls_per_trade,cooldown_bars,skip_defense_roll,total_return_pct,max_drawdown_pct,score,bars,invested_bars,trades,win_rate_pct,avg_trade_return_pct,roll_count,blocked_rolls,avg_rolls_per_trade,fee_cost_pct_of_initial,funding_cost_pct_of_initial,notional_added_pct_of_initial,avg_actual_leverage_when_in
True,9.5,any,99,0,False,139.08,33.78,71.52,517,184,0,0.0,0.0,8,23,0.0,2.08,34.13,1076.23,10.62
True,9.5,any,99,1,False,139.08,33.78,71.52,517,184,0,0.0,0.0,8,23,0.0,2.08,34.13,1076.23,10.62
True,9.5,any,99,2,False,139.08,33.78,71.52,517,184,0,0.0,0.0,8,23,0.0,2.08,34.13,1076.23,10.62
True,9.5,0.5r,99,0,False,137.35,33.78,69.79,517,184,0,0.0,0.0,7,22,0.0,2.06,33.9,1061.95,10.6
True,9.5,0.5r,99,1,False,137.35,33.78,69.79,517,184,0,0.0,0.0,7,22,0.0,2.06,33.9,1061.95,10.6
True,9.5,0.5r,99,2,False,137.35,33.78,69.79,517,184,0,0.0,0.0,7,22,0.0,2.06,33.9,1061.95,10.6
True,9.5,any,99,0,True,137.05,33.78,69.49,517,184,0,0.0,0.0,7,22,0.0,2.06,33.87,1059.47,10.6
True,9.5,any,99,1,True,137.05,33.78,69.49,517,184,0,0.0,0.0,7,22,0.0,2.06,33.87,1059.47,10.6
True,9.5,any,99,2,True,137.05,33.78,69.49,517,184,0,0.0,0.0,7,22,0.0,2.06,33.87,1059.47,10.6
True,9.5,0.5r,99,0,True,135.34,33.78,67.78,517,184,0,0.0,0.0,6,21,0.0,2.05,33.64,1045.31,10.58
True,9.5,0.5r,99,1,True,135.34,33.78,67.78,517,184,0,0.0,0.0,6,21,0.0,2.05,33.64,1045.31,10.58
True,9.5,0.5r,99,2,True,135.34,33.78,67.78,517,184,0,0.0,0.0,6,21,0.0,2.05,33.64,1045.31,10.58
True,9.5,0.5r,4,0,True,131.88,29.23,73.42,517,184,0,0.0,0.0,4,8,0.0,1.75,29.64,748.6,9.66
True,9.5,0.5r,4,1,True,131.88,29.23,73.42,517,184,0,0.0,0.0,4,8,0.0,1.75,29.64,748.6,9.66
True,9.5,0.5r,4,2,True,131.88,29.23,73.42,517,184,0,0.0,0.0,4,8,0.0,1.75,29.64,748.6,9.66
True,9.0,any,4,0,True,131.84,33.85,64.13,517,184,0,0.0,0.0,4,6,0.0,2.02,33.1,1017.88,10.47
True,9.0,any,4,0,False,131.84,33.85,64.13,517,184,0,0.0,0.0,4,6,0.0,2.02,33.1,1017.88,10.47
True,9.0,any,4,1,True,131.84,33.85,64.13,517,184,0,0.0,0.0,4,6,0.0,2.02,33.1,1017.88,10.47
True,9.0,any,4,1,False,131.84,33.85,64.13,517,184,0,0.0,0.0,4,6,0.0,2.02,33.1,1017.88,10.47
True,9.0,any,4,2,True,131.84,33.85,64.13,517,184,0,0.0,0.0,4,6,0.0,2.02,33.1,1017.88,10.47
True,9.0,any,4,2,False,131.84,33.85,64.13,517,184,0,0.0,0.0,4,6,0.0,2.02,33.1,1017.88,10.47
True,9.0,any,99,0,True,131.84,33.85,64.13,517,184,0,0.0,0.0,4,6,0.0,2.02,33.1,1017.88,10.47
True,9.0,any,99,0,False,131.84,33.85,64.13,517,184,0,0.0,0.0,4,6,0.0,2.02,33.1,1017.88,10.47
True,9.0,any,99,1,True,131.84,33.85,64.13,517,184,0,0.0,0.0,4,6,0.0,2.02,33.1,1017.88,10.47
True,9.0,any,99,1,False,131.84,33.85,64.13,517,184,0,0.0,0.0,4,6,0.0,2.02,33.1,1017.88,10.47
True,9.0,any,99,2,True,131.84,33.85,64.13,517,184,0,0.0,0.0,4,6,0.0,2.02,33.1,1017.88,10.47
True,9.0,any,99,2,False,131.84,33.85,64.13,517,184,0,0.0,0.0,4,6,0.0,2.02,33.1,1017.88,10.47
True,9.0,0.5r,4,0,True,131.84,33.85,64.13,517,184,0,0.0,0.0,4,5,0.0,2.02,33.1,1017.88,10.47
True,9.0,0.5r,4,0,False,131.84,33.85,64.13,517,184,0,0.0,0.0,4,5,0.0,2.02,33.1,1017.88,10.47
True,9.0,0.5r,4,1,True,131.84,33.85,64.13,517,184,0,0.0,0.0,4,5,0.0,2.02,33.1,1017.88,10.47
True,9.0,0.5r,4,1,False,131.84,33.85,64.13,517,184,0,0.0,0.0,4,5,0.0,2.02,33.1,1017.88,10.47
True,9.0,0.5r,4,2,True,131.84,33.85,64.13,517,184,0,0.0,0.0,4,5,0.0,2.02,33.1,1017.88,10.47
True,9.0,0.5r,4,2,False,131.84,33.85,64.13,517,184,0,0.0,0.0,4,5,0.0,2.02,33.1,1017.88,10.47
True,9.0,0.5r,99,0,True,131.84,33.85,64.13,517,184,0,0.0,0.0,4,5,0.0,2.02,33.1,1017.88,10.47
True,9.0,0.5r,99,0,False,131.84,33.85,64.13,517,184,0,0.0,0.0,4,5,0.0,2.02,33.1,1017.88,10.47
True,9.0,0.5r,99,1,True,131.84,33.85,64.13,517,184,0,0.0,0.0,4,5,0.0,2.02,33.1,1017.88,10.47
True,9.0,0.5r,99,1,False,131.84,33.85,64.13,517,184,0,0.0,0.0,4,5,0.0,2.02,33.1,1017.88,10.47
True,9.0,0.5r,99,2,True,131.84,33.85,64.13,517,184,0,0.0,0.0,4,5,0.0,2.02,33.1,1017.88,10.47
True,9.0,0.5r,99,2,False,131.84,33.85,64.13,517,184,0,0.0,0.0,4,5,0.0,2.02,33.1,1017.88,10.47
True,8.5,any,4,0,False,129.04,31.69,65.66,517,184,0,0.0,0.0,3,20,0.0,1.87,31.16,873.47,9.89
True,8.5,any,4,1,False,129.04,31.69,65.66,517,184,0,0.0,0.0,3,20,0.0,1.87,31.16,873.47,9.89
True,8.5,any,4,2,False,129.04,31.69,65.66,517,184,0,0.0,0.0,3,20,0.0,1.87,31.16,873.47,9.89
True,8.5,any,99,0,False,129.04,31.69,65.66,517,184,0,0.0,0.0,3,20,0.0,1.87,31.16,873.47,9.89
True,8.5,any,99,1,False,129.04,31.69,65.66,517,184,0,0.0,0.0,3,20,0.0,1.87,31.16,873.47,9.89
True,8.5,any,99,2,False,129.04,31.69,65.66,517,184,0,0.0,0.0,3,20,0.0,1.87,31.16,873.47,9.89
True,8.5,0.5r,4,0,False,129.04,31.69,65.66,517,184,0,0.0,0.0,3,20,0.0,1.87,31.16,873.47,9.89
True,8.5,0.5r,4,1,False,129.04,31.69,65.66,517,184,0,0.0,0.0,3,20,0.0,1.87,31.16,873.47,9.89
True,8.5,0.5r,4,2,False,129.04,31.69,65.66,517,184,0,0.0,0.0,3,20,0.0,1.87,31.16,873.47,9.89
True,8.5,0.5r,99,0,False,129.04,31.69,65.66,517,184,0,0.0,0.0,3,20,0.0,1.87,31.16,873.47,9.89
True,8.5,0.5r,99,1,False,129.04,31.69,65.66,517,184,0,0.0,0.0,3,20,0.0,1.87,31.16,873.47,9.89
True,8.5,0.5r,99,2,False,129.04,31.69,65.66,517,184,0,0.0,0.0,3,20,0.0,1.87,31.16,873.47,9.89
True,9.5,0.5r,4,0,False,128.83,26.49,75.84,517,184,0,0.0,0.0,4,6,0.0,1.56,27.03,563.62,9.0
True,9.5,0.5r,4,1,False,128.83,26.49,75.84,517,184,0,0.0,0.0,4,6,0.0,1.56,27.03,563.62,9.0
True,9.5,0.5r,4,2,False,128.83,26.49,75.84,517,184,0,0.0,0.0,4,6,0.0,1.56,27.03,563.62,9.0
True,9.5,1.0r,99,0,False,128.42,33.78,60.85,517,184,0,0.0,0.0,5,22,0.0,1.99,32.56,988.16,10.34
True,9.5,1.0r,99,1,False,128.42,33.78,60.85,517,184,0,0.0,0.0,5,22,0.0,1.99,32.56,988.16,10.34
True,9.5,1.0r,99,2,False,128.42,33.78,60.85,517,184,0,0.0,0.0,5,22,0.0,1.99,32.56,988.16,10.34
True,9.5,breakeven_stop,99,0,False,128.42,33.78,60.85,517,184,0,0.0,0.0,5,22,0.0,1.99,32.56,988.16,10.34
True,9.5,breakeven_stop,99,1,False,128.42,33.78,60.85,517,184,0,0.0,0.0,5,22,0.0,1.99,32.56,988.16,10.34
True,9.5,breakeven_stop,99,2,False,128.42,33.78,60.85,517,184,0,0.0,0.0,5,22,0.0,1.99,32.56,988.16,10.34
True,9.5,breakeven_or_1r,99,0,False,128.42,33.78,60.85,517,184,0,0.0,0.0,5,22,0.0,1.99,32.56,988.16,10.34
True,9.5,breakeven_or_1r,99,1,False,128.42,33.78,60.85,517,184,0,0.0,0.0,5,22,0.0,1.99,32.56,988.16,10.34
True,9.5,breakeven_or_1r,99,2,False,128.42,33.78,60.85,517,184,0,0.0,0.0,5,22,0.0,1.99,32.56,988.16,10.34
True,9.5,1.0r,4,0,False,127.45,31.66,64.12,517,184,0,0.0,0.0,4,20,0.0,1.86,30.87,859.7,9.95
True,9.5,1.0r,4,1,False,127.45,31.66,64.12,517,184,0,0.0,0.0,4,20,0.0,1.86,30.87,859.7,9.95
True,9.5,1.0r,4,2,False,127.45,31.66,64.12,517,184,0,0.0,0.0,4,20,0.0,1.86,30.87,859.7,9.95
True,9.5,breakeven_stop,4,0,False,127.45,31.66,64.12,517,184,0,0.0,0.0,4,20,0.0,1.86,30.87,859.7,9.95
True,9.5,breakeven_stop,4,1,False,127.45,31.66,64.12,517,184,0,0.0,0.0,4,20,0.0,1.86,30.87,859.7,9.95
True,9.5,breakeven_stop,4,2,False,127.45,31.66,64.12,517,184,0,0.0,0.0,4,20,0.0,1.86,30.87,859.7,9.95
True,9.5,breakeven_or_1r,4,0,False,127.45,31.66,64.12,517,184,0,0.0,0.0,4,20,0.0,1.86,30.87,859.7,9.95
True,9.5,breakeven_or_1r,4,1,False,127.45,31.66,64.12,517,184,0,0.0,0.0,4,20,0.0,1.86,30.87,859.7,9.95
True,9.5,breakeven_or_1r,4,2,False,127.45,31.66,64.12,517,184,0,0.0,0.0,4,20,0.0,1.86,30.87,859.7,9.95
True,9.5,1.0r,4,0,True,126.52,33.78,58.96,517,184,0,0.0,0.0,4,19,0.0,1.97,32.32,972.46,10.31
True,9.5,1.0r,4,1,True,126.52,33.78,58.96,517,184,0,0.0,0.0,4,19,0.0,1.97,32.32,972.46,10.31
True,9.5,1.0r,4,2,True,126.52,33.78,58.96,517,184,0,0.0,0.0,4,19,0.0,1.97,32.32,972.46,10.31
True,9.5,1.0r,99,0,True,126.52,33.78,58.96,517,184,0,0.0,0.0,4,21,0.0,1.97,32.32,972.46,10.31
True,9.5,1.0r,99,1,True,126.52,33.78,58.96,517,184,0,0.0,0.0,4,21,0.0,1.97,32.32,972.46,10.31
True,9.5,1.0r,99,2,True,126.52,33.78,58.96,517,184,0,0.0,0.0,4,21,0.0,1.97,32.32,972.46,10.31
True,9.5,breakeven_stop,4,0,True,126.52,33.78,58.96,517,184,0,0.0,0.0,4,19,0.0,1.97,32.32,972.46,10.31
True,9.5,breakeven_stop,4,1,True,126.52,33.78,58.96,517,184,0,0.0,0.0,4,19,0.0,1.97,32.32,972.46,10.31
True,9.5,breakeven_stop,4,2,True,126.52,33.78,58.96,517,184,0,0.0,0.0,4,19,0.0,1.97,32.32,972.46,10.31
True,9.5,breakeven_stop,99,0,True,126.52,33.78,58.96,517,184,0,0.0,0.0,4,21,0.0,1.97,32.32,972.46,10.31
True,9.5,breakeven_stop,99,1,True,126.52,33.78,58.96,517,184,0,0.0,0.0,4,21,0.0,1.97,32.32,972.46,10.31
True,9.5,breakeven_stop,99,2,True,126.52,33.78,58.96,517,184,0,0.0,0.0,4,21,0.0,1.97,32.32,972.46,10.31
True,9.5,breakeven_or_1r,4,0,True,126.52,33.78,58.96,517,184,0,0.0,0.0,4,19,0.0,1.97,32.32,972.46,10.31
True,9.5,breakeven_or_1r,4,1,True,126.52,33.78,58.96,517,184,0,0.0,0.0,4,19,0.0,1.97,32.32,972.46,10.31
True,9.5,breakeven_or_1r,4,2,True,126.52,33.78,58.96,517,184,0,0.0,0.0,4,19,0.0,1.97,32.32,972.46,10.31
True,9.5,breakeven_or_1r,99,0,True,126.52,33.78,58.96,517,184,0,0.0,0.0,4,21,0.0,1.97,32.32,972.46,10.31
True,9.5,breakeven_or_1r,99,1,True,126.52,33.78,58.96,517,184,0,0.0,0.0,4,21,0.0,1.97,32.32,972.46,10.31
True,9.5,breakeven_or_1r,99,2,True,126.52,33.78,58.96,517,184,0,0.0,0.0,4,21,0.0,1.97,32.32,972.46,10.31
True,9.5,any,4,0,True,125.86,25.01,75.84,517,184,0,0.0,0.0,4,5,0.0,1.46,25.51,456.26,8.64
True,9.5,any,4,0,False,125.86,25.01,75.84,517,184,0,0.0,0.0,4,5,0.0,1.46,25.51,456.26,8.64
True,9.5,any,4,1,True,125.86,25.01,75.84,517,184,0,0.0,0.0,4,5,0.0,1.46,25.51,456.26,8.64
True,9.5,any,4,1,False,125.86,25.01,75.84,517,184,0,0.0,0.0,4,5,0.0,1.46,25.51,456.26,8.64
True,9.5,any,4,2,True,125.86,25.01,75.84,517,184,0,0.0,0.0,4,5,0.0,1.46,25.51,456.26,8.64
True,9.5,any,4,2,False,125.86,25.01,75.84,517,184,0,0.0,0.0,4,5,0.0,1.46,25.51,456.26,8.64
True,9.0,1.0r,4,0,True,125.27,33.85,57.56,517,184,0,0.0,0.0,3,5,0.0,1.96,32.13,963.56,10.23
True,9.0,1.0r,4,0,False,125.27,33.85,57.56,517,184,0,0.0,0.0,3,5,0.0,1.96,32.13,963.56,10.23
True,9.0,1.0r,4,1,True,125.27,33.85,57.56,517,184,0,0.0,0.0,3,5,0.0,1.96,32.13,963.56,10.23
True,9.0,1.0r,4,1,False,125.27,33.85,57.56,517,184,0,0.0,0.0,3,5,0.0,1.96,32.13,963.56,10.23
True,9.0,1.0r,4,2,True,125.27,33.85,57.56,517,184,0,0.0,0.0,3,5,0.0,1.96,32.13,963.56,10.23
True,9.0,1.0r,4,2,False,125.27,33.85,57.56,517,184,0,0.0,0.0,3,5,0.0,1.96,32.13,963.56,10.23
True,9.0,1.0r,99,0,True,125.27,33.85,57.56,517,184,0,0.0,0.0,3,5,0.0,1.96,32.13,963.56,10.23
True,9.0,1.0r,99,0,False,125.27,33.85,57.56,517,184,0,0.0,0.0,3,5,0.0,1.96,32.13,963.56,10.23
True,9.0,1.0r,99,1,True,125.27,33.85,57.56,517,184,0,0.0,0.0,3,5,0.0,1.96,32.13,963.56,10.23
True,9.0,1.0r,99,1,False,125.27,33.85,57.56,517,184,0,0.0,0.0,3,5,0.0,1.96,32.13,963.56,10.23
True,9.0,1.0r,99,2,True,125.27,33.85,57.56,517,184,0,0.0,0.0,3,5,0.0,1.96,32.13,963.56,10.23
True,9.0,1.0r,99,2,False,125.27,33.85,57.56,517,184,0,0.0,0.0,3,5,0.0,1.96,32.13,963.56,10.23
True,9.0,breakeven_stop,4,0,True,125.27,33.85,57.56,517,184,0,0.0,0.0,3,5,0.0,1.96,32.13,963.56,10.23
True,9.0,breakeven_stop,4,0,False,125.27,33.85,57.56,517,184,0,0.0,0.0,3,5,0.0,1.96,32.13,963.56,10.23
True,9.0,breakeven_stop,4,1,True,125.27,33.85,57.56,517,184,0,0.0,0.0,3,5,0.0,1.96,32.13,963.56,10.23
True,9.0,breakeven_stop,4,1,False,125.27,33.85,57.56,517,184,0,0.0,0.0,3,5,0.0,1.96,32.13,963.56,10.23
True,9.0,breakeven_stop,4,2,True,125.27,33.85,57.56,517,184,0,0.0,0.0,3,5,0.0,1.96,32.13,963.56,10.23
True,9.0,breakeven_stop,4,2,False,125.27,33.85,57.56,517,184,0,0.0,0.0,3,5,0.0,1.96,32.13,963.56,10.23
True,9.0,breakeven_stop,99,0,True,125.27,33.85,57.56,517,184,0,0.0,0.0,3,5,0.0,1.96,32.13,963.56,10.23
True,9.0,breakeven_stop,99,0,False,125.27,33.85,57.56,517,184,0,0.0,0.0,3,5,0.0,1.96,32.13,963.56,10.23
True,9.0,breakeven_stop,99,1,True,125.27,33.85,57.56,517,184,0,0.0,0.0,3,5,0.0,1.96,32.13,963.56,10.23
True,9.0,breakeven_stop,99,1,False,125.27,33.85,57.56,517,184,0,0.0,0.0,3,5,0.0,1.96,32.13,963.56,10.23
True,9.0,breakeven_stop,99,2,True,125.27,33.85,57.56,517,184,0,0.0,0.0,3,5,0.0,1.96,32.13,963.56,10.23
True,9.0,breakeven_stop,99,2,False,125.27,33.85,57.56,517,184,0,0.0,0.0,3,5,0.0,1.96,32.13,963.56,10.23
True,9.0,breakeven_or_1r,4,0,True,125.27,33.85,57.56,517,184,0,0.0,0.0,3,5,0.0,1.96,32.13,963.56,10.23
True,9.0,breakeven_or_1r,4,0,False,125.27,33.85,57.56,517,184,0,0.0,0.0,3,5,0.0,1.96,32.13,963.56,10.23
True,9.0,breakeven_or_1r,4,1,True,125.27,33.85,57.56,517,184,0,0.0,0.0,3,5,0.0,1.96,32.13,963.56,10.23
True,9.0,breakeven_or_1r,4,1,False,125.27,33.85,57.56,517,184,0,0.0,0.0,3,5,0.0,1.96,32.13,963.56,10.23
True,9.0,breakeven_or_1r,4,2,True,125.27,33.85,57.56,517,184,0,0.0,0.0,3,5,0.0,1.96,32.13,963.56,10.23
True,9.0,breakeven_or_1r,4,2,False,125.27,33.85,57.56,517,184,0,0.0,0.0,3,5,0.0,1.96,32.13,963.56,10.23
True,9.0,breakeven_or_1r,99,0,True,125.27,33.85,57.56,517,184,0,0.0,0.0,3,5,0.0,1.96,32.13,963.56,10.23
True,9.0,breakeven_or_1r,99,0,False,125.27,33.85,57.56,517,184,0,0.0,0.0,3,5,0.0,1.96,32.13,963.56,10.23
True,9.0,breakeven_or_1r,99,1,True,125.27,33.85,57.56,517,184,0,0.0,0.0,3,5,0.0,1.96,32.13,963.56,10.23
True,9.0,breakeven_or_1r,99,1,False,125.27,33.85,57.56,517,184,0,0.0,0.0,3,5,0.0,1.96,32.13,963.56,10.23
True,9.0,breakeven_or_1r,99,2,True,125.27,33.85,57.56,517,184,0,0.0,0.0,3,5,0.0,1.96,32.13,963.56,10.23
True,9.0,breakeven_or_1r,99,2,False,125.27,33.85,57.56,517,184,0,0.0,0.0,3,5,0.0,1.96,32.13,963.56,10.23
True,9.5,1.5r,4,0,True,124.94,33.78,57.37,517,184,0,0.0,0.0,4,12,0.0,1.96,32.12,959.32,10.33
True,9.5,1.5r,4,0,False,124.94,33.78,57.37,517,184,0,0.0,0.0,4,15,0.0,1.96,32.12,959.32,10.33
True,9.5,1.5r,4,1,True,124.94,33.78,57.37,517,184,0,0.0,0.0,4,12,0.0,1.96,32.12,959.32,10.33
True,9.5,1.5r,4,1,False,124.94,33.78,57.37,517,184,0,0.0,0.0,4,15,0.0,1.96,32.12,959.32,10.33
True,9.5,1.5r,4,2,True,124.94,33.78,57.37,517,184,0,0.0,0.0,4,12,0.0,1.96,32.12,959.32,10.33
True,9.5,1.5r,4,2,False,124.94,33.78,57.37,517,184,0,0.0,0.0,4,15,0.0,1.96,32.12,959.32,10.33
True,9.5,1.5r,99,0,True,124.94,33.78,57.37,517,184,0,0.0,0.0,4,14,0.0,1.96,32.12,959.32,10.33
True,9.5,1.5r,99,0,False,124.94,33.78,57.37,517,184,0,0.0,0.0,4,17,0.0,1.96,32.12,959.32,10.33
True,9.5,1.5r,99,1,True,124.94,33.78,57.37,517,184,0,0.0,0.0,4,14,0.0,1.96,32.12,959.32,10.33
True,9.5,1.5r,99,1,False,124.94,33.78,57.37,517,184,0,0.0,0.0,4,17,0.0,1.96,32.12,959.32,10.33
True,9.5,1.5r,99,2,True,124.94,33.78,57.37,517,184,0,0.0,0.0,4,14,0.0,1.96,32.12,959.32,10.33
True,9.5,1.5r,99,2,False,124.94,33.78,57.37,517,184,0,0.0,0.0,4,17,0.0,1.96,32.12,959.32,10.33
True,8.5,any,4,0,True,124.91,29.25,66.41,517,184,0,0.0,0.0,3,8,0.0,2.05,28.78,1047.13,9.44
True,8.5,any,4,1,True,124.91,29.25,66.41,517,184,0,0.0,0.0,3,8,0.0,2.05,28.78,1047.13,9.44
True,8.5,any,4,2,True,124.91,29.25,66.41,517,184,0,0.0,0.0,3,8,0.0,2.05,28.78,1047.13,9.44
True,8.5,any,99,0,True,124.91,29.25,66.41,517,184,0,0.0,0.0,3,8,0.0,2.05,28.78,1047.13,9.44
True,8.5,any,99,1,True,124.91,29.25,66.41,517,184,0,0.0,0.0,3,8,0.0,2.05,28.78,1047.13,9.44
True,8.5,any,99,2,True,124.91,29.25,66.41,517,184,0,0.0,0.0,3,8,0.0,2.05,28.78,1047.13,9.44
True,8.5,0.5r,4,0,True,124.91,29.25,66.41,517,184,0,0.0,0.0,3,8,0.0,2.05,28.78,1047.13,9.44
True,8.5,0.5r,4,1,True,124.91,29.25,66.41,517,184,0,0.0,0.0,3,8,0.0,2.05,28.78,1047.13,9.44
True,8.5,0.5r,4,2,True,124.91,29.25,66.41,517,184,0,0.0,0.0,3,8,0.0,2.05,28.78,1047.13,9.44
True,8.5,0.5r,99,0,True,124.91,29.25,66.41,517,184,0,0.0,0.0,3,8,0.0,2.05,28.78,1047.13,9.44
True,8.5,0.5r,99,1,True,124.91,29.25,66.41,517,184,0,0.0,0.0,3,8,0.0,2.05,28.78,1047.13,9.44
True,8.5,0.5r,99,2,True,124.91,29.25,66.41,517,184,0,0.0,0.0,3,8,0.0,2.05,28.78,1047.13,9.44
True,8.0,any,2,0,True,124.41,29.25,65.91,517,184,0,0.0,0.0,2,0,0.0,1.7,28.78,696.51,9.4
True,8.0,any,2,0,False,124.41,29.25,65.91,517,184,0,0.0,0.0,2,0,0.0,1.7,28.78,696.51,9.4
True,8.0,any,2,1,True,124.41,29.25,65.91,517,184,0,0.0,0.0,2,0,0.0,1.7,28.78,696.51,9.4
True,8.0,any,2,1,False,124.41,29.25,65.91,517,184,0,0.0,0.0,2,0,0.0,1.7,28.78,696.51,9.4
True,8.0,any,2,2,True,124.41,29.25,65.91,517,184,0,0.0,0.0,2,0,0.0,1.7,28.78,696.51,9.4
True,8.0,any,2,2,False,124.41,29.25,65.91,517,184,0,0.0,0.0,2,0,0.0,1.7,28.78,696.51,9.4
True,8.0,any,4,0,True,124.41,29.25,65.91,517,184,0,0.0,0.0,2,0,0.0,1.7,28.78,696.51,9.4
True,8.0,any,4,0,False,124.41,29.25,65.91,517,184,0,0.0,0.0,2,0,0.0,1.7,28.78,696.51,9.4
True,8.0,any,4,1,True,124.41,29.25,65.91,517,184,0,0.0,0.0,2,0,0.0,1.7,28.78,696.51,9.4
True,8.0,any,4,1,False,124.41,29.25,65.91,517,184,0,0.0,0.0,2,0,0.0,1.7,28.78,696.51,9.4
True,8.0,any,4,2,True,124.41,29.25,65.91,517,184,0,0.0,0.0,2,0,0.0,1.7,28.78,696.51,9.4
True,8.0,any,4,2,False,124.41,29.25,65.91,517,184,0,0.0,0.0,2,0,0.0,1.7,28.78,696.51,9.4
True,8.0,any,99,0,True,124.41,29.25,65.91,517,184,0,0.0,0.0,2,0,0.0,1.7,28.78,696.51,9.4
True,8.0,any,99,0,False,124.41,29.25,65.91,517,184,0,0.0,0.0,2,0,0.0,1.7,28.78,696.51,9.4
True,8.0,any,99,1,True,124.41,29.25,65.91,517,184,0,0.0,0.0,2,0,0.0,1.7,28.78,696.51,9.4
True,8.0,any,99,1,False,124.41,29.25,65.91,517,184,0,0.0,0.0,2,0,0.0,1.7,28.78,696.51,9.4
True,8.0,any,99,2,True,124.41,29.25,65.91,517,184,0,0.0,0.0,2,0,0.0,1.7,28.78,696.51,9.4
True,8.0,any,99,2,False,124.41,29.25,65.91,517,184,0,0.0,0.0,2,0,0.0,1.7,28.78,696.51,9.4
True,8.0,0.5r,2,0,True,124.41,29.25,65.91,517,184,0,0.0,0.0,2,0,0.0,1.7,28.78,696.51,9.4
True,8.0,0.5r,2,0,False,124.41,29.25,65.91,517,184,0,0.0,0.0,2,0,0.0,1.7,28.78,696.51,9.4
True,8.0,0.5r,2,1,True,124.41,29.25,65.91,517,184,0,0.0,0.0,2,0,0.0,1.7,28.78,696.51,9.4
True,8.0,0.5r,2,1,False,124.41,29.25,65.91,517,184,0,0.0,0.0,2,0,0.0,1.7,28.78,696.51,9.4
True,8.0,0.5r,2,2,True,124.41,29.25,65.91,517,184,0,0.0,0.0,2,0,0.0,1.7,28.78,696.51,9.4
True,8.0,0.5r,2,2,False,124.41,29.25,65.91,517,184,0,0.0,0.0,2,0,0.0,1.7,28.78,696.51,9.4
True,8.0,0.5r,4,0,True,124.41,29.25,65.91,517,184,0,0.0,0.0,2,0,0.0,1.7,28.78,696.51,9.4
True,8.0,0.5r,4,0,False,124.41,29.25,65.91,517,184,0,0.0,0.0,2,0,0.0,1.7,28.78,696.51,9.4
True,8.0,0.5r,4,1,True,124.41,29.25,65.91,517,184,0,0.0,0.0,2,0,0.0,1.7,28.78,696.51,9.4
True,8.0,0.5r,4,1,False,124.41,29.25,65.91,517,184,0,0.0,0.0,2,0,0.0,1.7,28.78,696.51,9.4
True,8.0,0.5r,4,2,True,124.41,29.25,65.91,517,184,0,0.0,0.0,2,0,0.0,1.7,28.78,696.51,9.4
True,8.0,0.5r,4,2,False,124.41,29.25,65.91,517,184,0,0.0,0.0,2,0,0.0,1.7,28.78,696.51,9.4
True,8.0,0.5r,99,0,True,124.41,29.25,65.91,517,184,0,0.0,0.0,2,0,0.0,1.7,28.78,696.51,9.4
True,8.0,0.5r,99,0,False,124.41,29.25,65.91,517,184,0,0.0,0.0,2,0,0.0,1.7,28.78,696.51,9.4
True,8.0,0.5r,99,1,True,124.41,29.25,65.91,517,184,0,0.0,0.0,2,0,0.0,1.7,28.78,696.51,9.4
True,8.0,0.5r,99,1,False,124.41,29.25,65.91,517,184,0,0.0,0.0,2,0,0.0,1.7,28.78,696.51,9.4
True,8.0,0.5r,99,2,True,124.41,29.25,65.91,517,184,0,0.0,0.0,2,0,0.0,1.7,28.78,696.51,9.4
True,8.0,0.5r,99,2,False,124.41,29.25,65.91,517,184,0,0.0,0.0,2,0,0.0,1.7,28.78,696.51,9.4
True,8.5,any,2,0,True,124.41,29.25,65.91,517,184,0,0.0,0.0,2,7,0.0,1.7,28.78,696.51,9.4
True,8.5,any,2,1,True,124.41,29.25,65.91,517,184,0,0.0,0.0,2,7,0.0,1.7,28.78,696.51,9.4
True,8.5,any,2,2,True,124.41,29.25,65.91,517,184,0,0.0,0.0,2,7,0.0,1.7,28.78,696.51,9.4
True,8.5,0.5r,2,0,True,124.41,29.25,65.91,517,184,0,0.0,0.0,2,7,0.0,1.7,28.78,696.51,9.4
True,8.5,0.5r,2,1,True,124.41,29.25,65.91,517,184,0,0.0,0.0,2,7,0.0,1.7,28.78,696.51,9.4
True,8.5,0.5r,2,2,True,124.41,29.25,65.91,517,184,0,0.0,0.0,2,7,0.0,1.7,28.78,696.51,9.4
True,8.5,any,2,0,False,123.94,26.51,70.91,517,184,0,0.0,0.0,2,8,0.0,1.53,26.51,533.39,8.78
True,8.5,any,2,1,False,123.94,26.51,70.91,517,184,0,0.0,0.0,2,8,0.0,1.53,26.51,533.39,8.78
True,8.5,any,2,2,False,123.94,26.51,70.91,517,184,0,0.0,0.0,2,8,0.0,1.53,26.51,533.39,8.78
True,8.5,0.5r,2,0,False,123.94,26.51,70.91,517,184,0,0.0,0.0,2,8,0.0,1.53,26.51,533.39,8.78
True,8.5,0.5r,2,1,False,123.94,26.51,70.91,517,184,0,0.0,0.0,2,8,0.0,1.53,26.51,533.39,8.78
True,8.5,0.5r,2,2,False,123.94,26.51,70.91,517,184,0,0.0,0.0,2,8,0.0,1.53,26.51,533.39,8.78
True,8.5,1.0r,4,0,True,123.69,29.23,65.23,517,184,0,0.0,0.0,3,5,0.0,2.04,28.47,1036.7,9.44
