trade_id,direction,entry_time,exit_time,entry_price,signal_entry_price,initial_stop_price,final_stop_price_at_exit,target_price,entry_regime_score,target_rr,trail_style,risk_regime,risk_per_trade,notional,original_exit_reason,original_signal_exit_price,original_exit_price,gross_pnl,fees,slippage_cost,pnl,pnl_pct,rr_ratio,obi_start_timestamp_ms,obi_end_timestamp_ms,stop_update_count
88,BEAR,2023-08-31 23:45,2023-09-07 21:00,25929.12895,25942.1,26347.98375,26347.98375,24044.282349999994,4,4.5,loose,bear_strong,0.02,1621.999884480441,stop_loss,26347.98375,26361.157741875,-27.025614777293725,1.6355126918690879,1.6355063443419267,-28.661127469162814,-0.02187745897723681,-1.0938729488618406,1693525500000,1694120400000,0
89,BEAR,2023-09-08 15:15,2023-09-12 03:15,25840.4733,25853.4,26186.085,25840.4733,24285.22065000001,4,4.5,loose,bear_strong,0.02,1916.1596177739868,stop_loss,25840.4733,25853.39353665,-0.9580798088869507,1.9166386576784302,1.9166388973181583,-2.8747184665653807,-0.0022433945418123685,-0.11216972709061843,1694186100000,1694488500000,1
90,BEAR,2023-09-13 04:00,2023-09-13 10:00,25854.6662,25867.6,26217.675,26217.675,25128.6486,2,2.0,tight,bear_weak,0.015,1365.926442461471,stop_loss,26217.675,26230.7838375,-19.870650139640464,1.3758617675312912,1.3758571438329799,-21.246511907171755,-0.01661779394268472,-1.107852929512315,1694577600000,1694599200000,0
91,BULL,2023-09-14 16:45,2023-09-15 14:45,26637.612149999997,26624.3,26267.006250000002,26267.006250000002,28490.641649999972,2,5.0,normal,bull_weak,0.025,2259.2255352022594,stop_loss,26267.006250000002,26253.872746875004,-32.54623025222096,2.242952420076149,2.242944844254472,-34.78918267229711,-0.027669901205933062,-1.1067960482373225,1694709900000,1694789100000,0
92,BULL,2023-09-18 02:15,2023-09-18 17:30,26666.3265,26653.0,26153.24625,26666.3265,28590.377437499996,2,5.0,normal,bull_weak,0.025,1588.4306192085921,stop_loss,26666.3265,26652.99333675,-0.794215309604153,1.5880335115537902,1.5880337100082003,-2.382248821157943,-0.00194866315592798,-0.07794652623711919,1695003300000,1695058200000,1
93,BULL,2023-09-19 13:15,2023-09-21 09:30,27181.684049999996,27168.1,26764.607500000002,26764.607500000002,29267.066799999968,2,5.0,normal,bull_weak,0.025,1987.9425242302837,stop_loss,26764.607500000002,26751.225196250005,-31.481767602292184,1.9722016404291376,1.9721942630354077,-33.45396924272132,-0.02741854632999161,-1.0967418531996642,1695129300000,1695288600000,0
94,BEAR,2023-09-24 18:45,2023-09-28 14:45,26578.9039,26592.2,26910.63,26910.63,25086.13645,3,4.5,loose,bear_strong,0.02,1901.588887935839,stop_loss,26910.63,26924.085315,-24.696020029854115,1.9139368979507663,1.9139312024284743,-26.60995692780488,-0.022424096844203652,-1.1212048422101826,1695581100000,1695912300000,0
95,BULL,2023-09-28 20:00,2023-09-29 14:00,27121.654049999997,27108.1,26803.02125,26803.02125,28714.818049999976,2,5.0,normal,bull_weak,0.025,2468.5697328678375,stop_loss,26803.02125,26789.619739375004,-30.22123385142491,2.453459115942125,2.4534521739963413,-32.67469296736704,-0.028166430725249037,-1.1266572290099615,1695931200000,1695996000000,0
96,BULL,2023-09-30 03:00,2023-10-01 22:15,26934.060299999997,26920.6,26560.985,27120.597949999996,28333.092674999985,2,5.0,normal,bull_weak,0.025,2034.7775409032558,target_rr,28333.092674999985,28318.926128662486,104.62194908380778,2.08708851544516,2.0871151927110887,102.53486056836262,0.09094942330999728,3.6379769323998907,1696042800000,1696198500000,1
97,BULL,2023-10-02 06:45,2023-10-02 18:30,28113.049499999997,28099.0,27717.24875,27717.24875,30289.953624999987,3,5.5,loose,bull_strong,0.06,5241.538829893351,stop_loss,27717.24875,27703.390125625,-76.3789612299573,5.203349349278373,5.203331555370392,-81.58231057923567,-0.0663314954589367,-1.1055249243156116,1696229100000,1696271400000,0
98,BULL,2023-10-03 01:45,2023-10-11 02:30,27578.28225,27564.5,27139.857500000002,27139.857500000002,29989.61837499999,3,5.5,loose,bull_strong,0.06,4334.034070293352,stop_loss,27139.857500000002,27126.287571250003,-71.03271768472047,4.298517711450991,4.298501027896739,-75.33123539617145,-0.06560035175851148,-1.0933391959751912,1696297500000,1696991400000,0
99,BEAR,2023-10-11 05:45,2023-10-13 20:45,27096.944750000002,27110.5,27458.594999999998,27006.532187500005,26373.644250000012,2,2.0,tight,bear_weak,0.015,1205.9363971485843,stop_loss,27006.532187500005,27020.03545359375,3.4228109726424782,1.204224991662263,1.2042261484212942,2.2185859809802153,0.0020676388155872233,0.1378425877058149,1697003100000,1697229900000,1
100,BEAR,2023-10-14 11:00,2023-10-15 20:30,26853.86635,26867.3,27207.6975,27207.6975,26146.204050000004,2,2.0,tight,bear_weak,0.015,1224.0541852440842,stop_loss,27207.6975,27221.301348749996,-16.74843920659815,1.2324284048473833,1.2324245258435447,-17.980867611445532,-0.016722916393852226,-1.114861092923482,1697281200000,1697401800000,0
101,BULL,2023-10-16 12:15,2023-10-16 13:30,27808.8975,27795.0,27400.755,28421.111249999994,29849.60999999999,3,5.5,loose,bull_strong,0.06,4322.129189118556,stop_loss,28421.111249999994,28406.900694374996,92.94316905567038,4.36860077364639,4.368625101594634,88.57456828202399,0.08377887065588291,1.3963145109313821,1697458500000,1697463000000,1
102,BULL,2023-10-17 07:00,2023-10-23 03:45,28259.122499999998,28245.0,27778.375,28980.243749999994,30662.859999999986,3,5.5,loose,bull_strong,0.06,4041.179210990669,target_rr,30662.859999999986,30647.528569999988,341.5526068613024,4.21195551442132,4.212041955582958,337.3406513468811,0.29441060986879825,4.906843497813304,1697526000000,1698032700000,2
103,BULL,2023-10-23 11:30,2023-10-23 22:30,30723.25395,30707.9,30286.131250000002,31378.937999999995,32908.867449999976,4,5.5,loose,bull_strong,0.06,6254.64099607907,target_rr,32908.867449999976,32892.41301627498,441.59747027512003,6.47543973121663,6.475551749470958,435.1220305439034,0.29337546178112384,4.8895910296853975,1698060600000,1698100200000,2
104,BULL,2023-10-24 04:45,2023-10-24 15:15,34423.503150000004,34406.3,33665.75125,33665.75125,38591.13860000002,4,5.5,loose,bull_strong,0.06,5228.66941925465,stop_loss,33665.75125,33648.918374375,-117.6535610359768,5.169842638736663,5.169814517799839,-122.82340367471346,-0.06402789512402556,-1.0671315854004257,1698122700000,1698160500000,0
105,BULL,2023-10-25 04:45,2023-10-25 07:30,34220.5017,34203.4,33779.90625,33779.90625,36643.776675,4,5.5,loose,bull_strong,0.06,8367.051146578775,stop_loss,33779.90625,33763.016296875,-111.8570323812664,8.311122630388141,8.311096743903807,-120.16815501165453,-0.06692903825358655,-1.1154839708931092,1698209100000,1698219000000,0
106,BULL,2023-10-25 09:00,2023-10-27 17:00,34072.92795,34055.9,33461.33875,33461.33875,37436.66854999997,4,5.5,loose,bull_strong,0.06,5600.030346845251,stop_loss,33461.33875,33444.608080625,-103.26703772535093,5.548396827982576,5.548372398315546,-108.8154345533335,-0.06495326968399501,-1.0825544947332502,1698224400000,1698426000000,0
107,BULL,2023-10-28 08:30,2023-11-09 02:15,34116.349650000004,34099.3,33661.505,34798.61662500001,36390.572900000036,4,5.5,loose,bull_strong,0.06,7049.746735020849,target_rr,36390.572900000036,36372.37761355004,466.1819313413146,7.282837700691507,7.282956066913133,458.8990936406231,0.2929506063116135,4.882510105193559,1698481800000,1699496100000,2
108,BULL,2023-11-09 08:00,2023-11-09 16:00,36673.527599999994,36655.2,36140.62375,36673.527599999994,39338.04684999997,4,5.5,loose,bull_strong,0.06,8362.956000640368,stop_loss,36673.527599999994,36655.190836199996,-4.181478000319764,8.360865261640209,8.360866306486157,-12.542343261959973,-0.006192613134782043,-0.10321021891303404,1699516800000,1699545600000,1
109,BULL,2023-11-10 01:30,2023-11-14 15:30,36682.331999999995,36664.0,36142.5,36142.5,39651.40799999997,4,5.5,loose,bull_strong,0.06,8206.47245270914,stop_loss,36142.5,36124.42875,-124.81261148832813,8.144066146964978,8.144036979820399,-132.95667763529312,-0.06605462036800354,-1.1009103394667257,1699579800000,1699975800000,0
110,BEAR,2023-11-14 17:30,2023-11-15 11:30,36198.891500000005,36217.0,36738.46125,36198.891500000005,34310.39737500002,2,3.5,normal,bull_weak,0.025,3152.9429875900346,stop_loss,36198.891500000005,36216.99094575,-1.5764714937948663,3.153731223336932,3.153731617651361,-4.730202717131799,-0.0025162357124761795,-0.10064942849904719,1699983000000,1700047800000,1
111,BULL,2023-11-15 14:15,2023-11-16 18:00,36150.066,36132.0,35684.39875,36150.066,38478.40224999999,3,5.5,loose,bull_strong,0.06,8734.115210409644,stop_loss,36150.066,36131.990967,-4.36705760520506,8.731931681607042,8.731932772825804,-13.098989286812103,-0.006985596880626819,-0.11642661467711365,1700057700000,1700157600000,1
112,BULL,2023-11-17 04:30,2023-11-17 14:45,36505.0434,36486.8,36031.01125,36031.01125,38875.20415,2,5.0,normal,bull_weak,0.025,3584.882245922651,stop_loss,36031.01125,36012.995744375,-48.32025223117317,3.5607221198070644,3.5607109299217283,-51.88097435098024,-0.027862386295802306,-1.1144954518320922,1700195400000,1700232300000,0
113,BULL,2023-11-18 14:15,2023-11-21 14:45,36501.2415,36483.0,36010.076250000006,36501.2415,38957.06774999995,4,5.5,loose,bull_strong,0.06,8071.398975905002,stop_loss,36501.2415,36482.99087925,-4.035699487951909,8.069381126161026,8.06938213458031,-12.105080614112936,-0.006687289494477469,-0.11145482490795784,1700316900000,1700577900000,1
114,BEAR,2023-11-21 20:45,2023-11-22 09:30,36912.5345,36931.0,37406.61,36665.496750000006,35183.27025,2,3.5,normal,bull_weak,0.025,3358.3357310814363,stop_loss,36665.496750000006,36683.829498375,20.80778763198376,3.3479318372654445,3.347937876196341,17.459855794718315,0.009710399505025672,0.38841598020102686,1700599500000,1700645400000,2
115,BULL,2023-11-22 17:15,2023-12-02 19:00,36608.295,36590.0,35996.05375,37526.656875,39669.501249999994,4,5.5,loose,bull_strong,0.06,6513.411994106333,target_rr,39669.501249999994,39649.666499374995,541.1261464802516,6.783975067346459,6.784112044910653,534.3421714129051,0.2943195204790902,4.9053253413181706,1700673300000,1701543600000,2
116,BULL,2023-12-03 00:15,2023-12-04 22:15,39485.63295,39465.9,38893.77375,40373.421749999994,42444.928949999994,4,5.5,loose,bull_strong,0.06,9406.191938721206,target_rr,42444.928949999994,42423.706485525,699.9022566061047,9.756143067024258,9.756320481666796,690.1461135390805,0.2936967642784543,4.894946071307571,1701562500000,1701728100000,2
117,BULL,2023-12-06 12:30,2023-12-07 09:15,44184.081,44162.0,43222.97375,43222.97375,49470.170875,4,5.5,loose,bull_strong,0.06,8385.319216544398,stop_loss,43222.97375,43201.362263125,-186.5017925523039,8.292068320268246,8.292023767825919,-194.79386087257214,-0.06407681089742462,-1.0679468482904104,1701865800000,1701940500000,0
118,BULL,2023-12-07 12:45,2023-12-11 02:00,43428.60345,43406.9,42630.375,42630.375,47818.85992500001,4,5.5,loose,bull_strong,0.06,9287.835099723385,stop_loss,42630.375,42609.0598125,-175.27126265736433,9.200199468394704,9.200157950618006,-184.47146212575905,-0.06483575992295788,-1.0805959987159648,1701953100000,1702260000000,0
119,BULL,2023-12-12 07:15,2023-12-12 15:15,41836.107599999996,41815.2,41239.87625,41239.87625,44817.26434999997,2,5.0,normal,bull_weak,0.025,4667.442197965603,stop_loss,41239.87625,41219.256311875004,-68.81896756724149,4.633032714181982,4.633016667693786,-73.45200028142347,-0.02760585174198469,-1.1042340696793875,1702365300000,1702394100000,0
120,BULL,2023-12-13 12:45,2023-12-13 22:00,41231.70555,41211.1,40633.551250000004,41829.85984999999,43474.78417499998,2,5.0,normal,bull_weak,0.025,4458.644968911301,target_rr,43474.78417499998,43453.04678291248,240.2076698076457,4.578748803815124,4.578810000434681,235.62892100383056,0.09107177097723976,3.6428708390895905,1702471500000,1702504800000,3
121,BULL,2023-12-14 06:00,2023-12-14 13:15,42895.73715,42874.3,42333.927500000005,42333.927500000005,45985.69022499998,4,5.5,loose,bull_strong,0.06,12932.256899901486,stop_loss,42333.927500000005,42312.76053625001,-175.75646990949338,12.844378664946738,12.844337936911451,-188.6008485744401,-0.06681062127641843,-1.113510354606974,1702533600000,1702559700000,0
122,BULL,2023-12-14 17:00,2023-12-15 13:30,42789.7842,42768.4,42260.753749999996,42260.753749999996,45699.45167500003,4,5.5,loose,bull_strong,0.06,12784.34835280511,stop_loss,42260.753749999996,42239.623373124996,-164.3721227469378,12.702162291431641,12.702124373932282,-177.07428503836945,-0.06721830820833419,-1.1203051368055699,1702573200000,1702647000000,0
123,BULL,2023-12-16 15:45,2023-12-17 01:45,42628.00334999999,42606.7,41889.84875,41889.84875,46687.85364999996,4,5.5,loose,bull_strong,0.06,8514.258738307515,stop_loss,41889.84875,41868.903825625,-151.61793306593762,8.438449771774547,8.438413976893445,-160.05638283771216,-0.06513659696460429,-1.0856099494100717,1702741500000,1702777500000,0
124,BEAR,2023-12-18 01:30,2023-12-18 20:30,40973.503000000004,40994.0,41918.41125,41918.41125,37666.32412500003,2,3.5,normal,bull_weak,0.025,2490.2878779517314,stop_loss,41918.41125,41939.370455624994,-58.703499587306304,2.5196396277453843,2.5196255817764235,-61.22313921505169,-0.02665136780086346,-1.0660547120345383,1702863000000,1702931400000,0
125,BULL,2023-12-18 23:30,2023-12-19 17:00,42639.20895,42617.9,41992.15375,41992.15375,46198.012550000014,3,5.5,loose,bull_strong,0.06,8840.637273156948,stop_loss,41992.15375,41971.157673125,-138.5109893958574,8.77138177845902,8.771349343547747,-147.2823711743164,-0.06586978608810107,-1.0978297681350178,1702942200000,1703005200000,0
126,BULL,2023-12-20 11:30,2023-12-24 22:00,42873.626099999994,42852.2,42317.83125,42873.626099999994,45652.60034999995,4,5.5,loose,bull_strong,0.06,9667.159451835198,stop_loss,42873.626099999994,42852.18928694999,-4.833579725917743,9.664742661972237,9.66474386976273,-14.498322387889981,-0.006941379979696824,-0.1156896663282804,1703071800000,1703455200000,1
127,BULL,2023-12-25 21:45,2023-12-26 05:30,43553.065650000004,43531.3,42926.72375,42926.72375,46997.946100000045,4,5.5,loose,bull_strong,0.06,8653.76971780587,stop_loss,42926.72375,42905.260388125,-128.71556742525613,8.589411934093242,8.589381902545906,-137.30497935934937,-0.0661971768033455,-1.1032862800557584,1703540700000,1703568600000,0
128,BEAR,2023-12-26 13:45,2023-12-27 08:30,42707.73545,42729.1,43272.225,42707.73545,40732.022025000006,2,3.5,normal,bull_weak,0.025,3663.4700708655128,stop_loss,42707.73545,42729.089317725,-1.8317350354324333,3.664385938383229,3.6643863965456105,-5.496120973815662,-0.002837620293806099,-0.11350481175224397,1703598300000,1703665800000,1
129,BULL,2023-12-28 05:30,2023-12-28 14:45,43282.0302,43260.4,42541.105,42541.105,47357.11879999999,3,5.5,loose,bull_strong,0.06,6769.434576016661,stop_loss,42541.105,42519.834447500005,-119.20961786738256,6.70982976708297,6.7098016421285855,-125.91944763446553,-0.06519659621433434,-1.0866099369055722,1703741400000,1703774700000,0
130,BEAR,2023-12-28 18:00,2023-12-29 14:30,42527.7255,42549.0,43037.42625,43037.42625,40743.77287500001,2,3.5,normal,bull_weak,0.025,3766.041179150404,stop_loss,43037.42625,43058.944963124995,-47.042120164524206,3.7895622392326658,3.789551426090317,-50.83168240375687,-0.028154402281954732,-1.1261760912781893,1703786400000,1703860200000,0
131,BEAR,2023-12-29 20:30,2023-12-30 17:30,41946.91605000001,41967.9,42620.276249999995,42620.276249999995,39590.155350000045,2,3.5,normal,bull_weak,0.025,2732.612473617298,stop_loss,42620.276249999995,42641.58638812499,-45.25397835563344,2.7552394627951147,2.755228838107004,-48.00921781842856,-0.027361454884921105,-1.0944581953968442,1703881800000,1703957400000,0
132,BEAR,2023-12-31 01:45,2023-12-31 09:15,42162.508200000004,42183.6,42775.8975,42775.8975,40015.64565000002,2,3.5,normal,bull_weak,0.025,2932.6968448827965,stop_loss,42775.8975,42797.28544874999,-44.15318998058272,2.954773439873088,2.954763140265619,-47.1079634204558,-0.027603071392603762,-1.1041228557041505,1703987100000,1704014100000,0
133,BEAR,2024-01-01 03:00,2024-01-01 19:15,42505.9364,42527.2,43250.76,43250.76,39899.05379999999,2,3.5,normal,bull_weak,0.025,2367.64544149556,stop_loss,43250.76,43272.38538,-42.69237634383522,2.388991629667478,2.388981553818562,-45.0813679735027,-0.02716543020689723,-1.0866172082758891,1704078000000,1704136500000,0
134,BULL,2024-01-01 23:15,2024-01-03 12:00,44062.02,44040.0,42974.51875,42974.51875,50043.27687499997,4,5.5,loose,bull_strong,0.06,3924.690215766958,stop_loss,42974.51875,42953.031490625006,-98.77977342259865,3.8753003290556585,3.875276602930896,-102.65507375165431,-0.06358591505731014,-1.059765250955169,1704150900000,1704283200000,0
135,BEAR,2024-01-04 05:45,2024-01-04 14:45,43158.41,43180.0,43670.1375,43670.1375,41367.363750000026,2,3.5,normal,bull_weak,0.025,3187.528818997264,stop_loss,43670.1375,43691.972568749996,-39.40706028393561,3.2072323491392316,3.2072232991796357,-42.61429263307484,-0.028188232996779267,-1.1275293198711707,1704347100000,1704379500000,0
136,BULL,2024-01-06 17:30,2024-01-08 02:45,43986.08205,43964.1,43289.926250000004,43289.926250000004,47814.93894999996,4,5.5,loose,bull_strong,0.06,5569.672628501239,stop_loss,43289.926250000004,43268.281286875004,-90.89046072687383,5.524227398137802,5.524206056573942,-96.41468812501162,-0.0656256497289921,-1.0937608288165348,1704562200000,1704681900000,0
137,BULL,2024-01-08 21:00,2024-01-09 12:45,46909.94325,46886.5,46132.05,46132.05,51188.35612499996,4,5.5,loose,bull_strong,0.06,4966.914081067428,stop_loss,46132.05,46108.983975,-84.8070926063,4.924510534764279,4.924490564113419,-89.73160314106428,-0.06536645525173286,-1.0894409208622142,1704747600000,1704804300000,0
138,BULL,2024-01-09 15:30,2024-01-09 21:15,46971.473999999995,46948.0,46009.7975,46009.7975,52260.694749999966,4,5.5,loose,bull_strong,0.06,3760.0038746717496,stop_loss,46009.7975,45986.79260125,-78.82243326273235,3.7205926580403834,3.7205738825749277,-82.54302592077273,-0.06433518124133987,-1.0722530206889977,1704814200000,1704834900000,0
139,BULL,2024-01-10 15:45,2024-01-11 17:15,45579.878549999994,45557.1,44524.10375,45579.878549999994,50858.752549999954,4,5.5,loose,bull_strong,0.06,3109.605381648684,stop_loss,45579.878549999994,45557.088610725,-1.5548026908241288,3.108827980303272,3.108828368809168,-4.663630671127401,-0.0038848297679785434,-0.0647471627996424,1704901500000,1704993300000,1
140,BULL,2024-01-11 18:15,2024-01-12 09:15,46481.429099999994,46458.2,45523.65125,45523.65125,51749.20727499995,4,5.5,loose,bull_strong,0.06,3481.991002962365,stop_loss,45523.65125,45500.889424375004,-73.45364363106151,3.4452641811468343,3.445246679047276,-76.89890781220835,-0.06430703121108013,-1.0717838535180022,1704996900000,1705050900000,0
141,BEAR,2024-01-12 22:00,2024-01-19 20:00,42544.9169,42566.2,44220.43125,42126.03831249999,39193.88819999999,2,2.0,tight,bear_weak,0.015,426.1729337410729,stop_loss,42126.03831249999,42147.10133165624,3.984923234129802,0.424180472124008,0.4241815744001656,3.560742762005794,0.003182332272128217,0.21215548480854785,1705096800000,1705694400000,1
142,BEAR,2024-01-19 21:15,2024-01-26 14:45,41570.104550000004,41590.9,42334.95375,41570.104550000004,38128.28315000002,3,4.5,loose,bear_strong,0.02,1220.141637407763,stop_loss,41570.104550000004,41590.889602275,-0.6100708187037079,1.2204466728171148,1.2204468254108785,-1.8305174915208227,-0.0016307933472671956,-0.08153966736335977,1705698900000,1706280300000,1
143,BULL,2024-01-28 02:00,2024-01-28 16:30,42137.058,42116.0,41583.8225,42137.058,44211.69112499998,2,5.0,normal,bull_weak,0.025,2133.832413465718,stop_loss,42137.058,42115.989471,-1.0669162067326814,2.133298955362352,2.1332992219577895,-3.2002151620950334,-0.002855703074707654,-0.11422812298830615,1706407200000,1706459400000,1
144,BULL,2024-01-29 09:30,2024-01-31 10:45,42261.01995,42239.9,41618.68125,42582.1893,44669.790075000004,2,5.0,normal,bull_weak,0.025,1837.9768357801747,stop_loss,42582.1893,42560.89820535,13.042025193418686,1.844497848376884,1.8445015700084912,11.197527345041802,0.0100206984365228,0.400827937460912,1706520600000,1706697900000,2
145,BULL,2024-02-01 17:15,2024-02-04 22:30,43118.248349999994,43096.7,42172.668750000004,42172.668750000004,47846.146349999945,2,5.0,normal,bull_weak,0.025,1286.6411499724015,stop_loss,42172.668750000004,42151.58241562501,-28.84514601213797,1.2722185769663326,1.2722116837325266,-30.1173645891043,-0.026684714056802,-1.0673885622720798,1706807700000,1707085800000,0
146,BULL,2024-02-05 01:45,2024-02-08 14:00,42557.16795,42535.9,42032.740000000005,43343.809875,45179.30769999999,3,5.5,loose,bull_strong,0.06,5348.673608222817,target_rr,45179.30769999999,45156.718046149996,326.7168766696693,5.512032046557652,5.512115103805085,321.2048446231117,0.29239781973694545,4.873296995615757,1707097500000,1707400800000,2
147,BULL,2024-02-09 00:15,2024-02-09 18:15,45375.876599999996,45353.2,44816.79875,46214.49337499999,48171.26584999997,3,5.5,loose,bull_strong,0.06,6913.662352959861,target_rr,48171.26584999997,48147.18021707497,422.24765495754093,7.124786180438631,7.124893523574754,415.1228687771023,0.2923967124077408,4.8732785401290135,1707437700000,1707502500000,2
148,BULL,2024-02-10 23:30,2024-02-14 09:00,47853.81495,47829.9,47201.61125,48832.1205,51114.83344999999,4,5.5,loose,bull_strong,0.06,8077.6415323400215,target_rr,51114.83344999999,51089.276033275,546.1402575706652,8.350711661125354,8.350850283901096,537.7895459095398,0.2930976507293689,4.884960845489481,1707607800000,1707901200000,2
149,BULL,2024-02-14 17:00,2024-02-17 14:30,51730.75245,51704.9,50891.405,50891.405,56347.163425000006,4,5.5,loose,bull_strong,0.06,8773.838003132392,stop_loss,50891.405,50865.959297500005,-146.67397373712708,8.700501016263829,8.700466522885717,-155.37447475339093,-0.06548598021287207,-1.0914330035478679,1707930000000,1708180200000,0
150,BULL,2024-02-17 17:00,2024-02-27 02:00,51174.07425,51148.5,50139.22625000001,52726.34624999999,56348.31424999995,4,5.5,loose,bull_strong,0.06,6578.72666788849,target_rr,56348.31424999995,56320.14009287496,661.5568740890619,6.909505104933021,6.909672221568677,654.6473689841289,0.29525024365144836,4.920837394190806,1708189200000,1708999200000,2
151,BULL,2024-02-27 08:15,2024-02-28 13:15,56401.986899999996,56373.8,55655.20375,57522.16162499999,60135.902649999975,4,5.5,loose,bull_strong,0.06,13014.33519924875,target_rr,60135.902649999975,60105.834698674975,854.635083413272,13.441652740955387,13.441869760192084,841.1934306723166,0.2929038145444761,4.881730242407936,1709021700000,1709126100000,2
152,BULL,2024-02-28 23:00,2024-02-29 01:00,62150.55974999999,62119.5,61185.79625000001,61185.79625000001,67456.75899999992,4,5.5,loose,bull_strong,0.06,14352.002189219163,stop_loss,61185.79625000001,61155.20335187501,-229.8508213346068,14.23707677855186,14.237022875099786,-244.08789811315864,-0.06573689487688547,-1.095614914614758,1709161200000,1709168400000,0
153,BULL,2024-03-02 06:15,2024-03-04 17:15,62323.14599999999,62292.0,61294.223750000005,63866.52937499998,67467.75724999994,4,5.5,loose,bull_strong,0.06,12607.364801893946,target_rr,67467.75724999994,67434.02337137495,1033.880662549815,13.124305133168853,13.12456688447271,1020.7563574166462,0.2942495676435798,4.90415946072633,1709360100000,1709572500000,2
154,BULL,2024-03-04 19:45,2024-03-05 05:00,67477.52189999999,67443.8,66069.28000000001,66069.28000000001,75222.85234999988,4,5.5,loose,bull_strong,0.06,12907.953788635165,stop_loss,66069.28000000001,66036.24536000002,-275.70560463874546,12.770100986315793,12.770035252421069,-288.47570562506127,-0.06425174923271348,-1.0708624872118915,1709581500000,1709614800000,0
155,BULL,2024-03-05 10:30,2024-03-05 16:00,67153.7601,67120.2,65904.17,65904.17,74026.50565,4,5.5,loose,bull_strong,0.06,13546.818807587017,stop_loss,65904.17,65871.217915,-258.7251490818863,13.417456233046074,13.417394906107447,-272.1426053149324,-0.0647758656542252,-1.0795977609037535,1709634600000,1709654400000,0
156,BULL,2024-03-06 07:30,2024-03-06 12:45,66162.0645,66129.0,65079.11375,65079.11375,72118.29362499998,4,5.5,loose,bull_strong,0.06,14402.922061071466,stop_loss,65079.11375,65046.574193125,-242.83280866789156,14.281505656737522,14.281448518895003,-257.11431432462905,-0.06543758113957951,-1.090626352326325,1709710200000,1709729100000,0
157,BULL,2024-03-06 14:00,2024-03-15 03:15,66904.0353,66870.6,65164.82875,66904.0353,75600.06805000002,4,5.5,loose,bull_strong,0.06,8475.390791023232,stop_loss,66904.0353,66870.58328235001,-4.237695395510811,8.473271943325475,8.47327300221874,-12.710967338836287,-0.0034615552801765324,-0.05769258800294221,1709733600000,1710472500000,1
158,BULL,2024-03-15 23:30,2024-03-16 05:15,69738.55184999999,69703.7,68727.53125,68727.53125,75299.16514999993,3,5.5,loose,bull_strong,0.06,15144.870337586917,stop_loss,68727.53125,68693.16748437501,-227.0223606647905,15.031359157254522,15.031306159487404,-242.05371982204503,-0.06614703351992118,-1.1024505586653532,1710545400000,1710566100000,0
159,BULL,2024-03-16 06:00,2024-03-16 11:15,69119.84265,69085.3,67938.12375000001,67938.12375000001,75028.43714999997,2,5.0,normal,bull_weak,0.025,4996.989760834806,stop_loss,67938.12375000001,67904.15468812501,-87.88764651303043,4.95304593757829,4.953025203923386,-92.84069245060873,-0.027168050721370074,-1.086722028854803,1710568800000,1710587700000,0
160,BEAR,2024-03-17 05:15,2024-03-17 08:45,66427.76950000001,66461.0,67274.85375,66427.76950000001,63462.97462500006,2,3.5,normal,bull_weak,0.025,6517.496227437757,stop_loss,66427.76950000001,66460.98338475001,-3.258748113719149,6.519125601494617,6.519126416588537,-9.777873715213765,-0.0029412145601921975,-0.1176485824076879,1710652500000,1710665100000,1
161,BULL,2024-03-17 13:00,2024-03-18 01:00,67111.03874999999,67077.5,65522.402500000004,67111.03874999999,73068.42468749995,2,5.0,normal,bull_weak,0.025,3500.6442856083086,stop_loss,67111.03874999999,67077.483230625,-1.7503221428036158,3.4997691245369067,3.4997695618978284,-5.2500912673405224,-0.001583902236356858,-0.06335608945427432,1710680400000,1710723600000,1
162,BULL,2024-03-18 11:15,2024-03-18 13:45,68450.10794999999,68415.9,67391.1475,67391.1475,73744.91019999991,2,5.0,normal,bull_weak,0.025,5347.914576174168,stop_loss,67391.1475,67357.45192625001,-85.36774084308841,5.305230705752624,5.305210690119462,-90.67297154884103,-0.02739856346117842,-1.0959425384471366,1710760500000,1710769500000,0
163,BEAR,2024-03-19 06:15,2024-03-19 16:45,64978.19465,65010.7,66707.55,64978.19465,58925.45092499998,2,3.5,normal,bull_weak,0.025,3023.488842064338,stop_loss,64978.19465,65010.68374732499,-1.5117444210318458,3.024244714274854,3.0242450923996733,-4.5359891353067,-0.0014092467537636967,-0.05636987015054786,1710828900000,1710866700000,1
164,BEAR,2024-03-19 20:00,2024-03-19 23:00,63784.991550000006,63816.9,64731.251249999994,63075.29677500002,61892.47215000003,2,2.0,tight,bear_weak,0.015,3249.914382024207,target_rr,61892.47215000003,61923.41838607503,94.84916830141204,3.202489797873501,3.2025143107937484,91.64667850353854,0.02851308619013836,1.900872412675891,1710878400000,1710889200000,2
165,BEAR,2024-03-20 01:30,2024-03-20 02:00,62059.454750000004,62090.5,62820.86625,62820.86625,60536.631750000015,2,2.0,tight,bear_weak,0.015,4041.6816942562677,stop_loss,62820.86625,62852.276683125,-51.63329112098186,4.067498339816758,4.067486448365187,-55.70078946079862,-0.01684918993556496,-1.1232793290376641,1710898200000,1710900000000,0
